Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
Mdo_XP_008360056.2-Vduc_GWHPDOBL004912	NG	0.289258	2.36899	0.122102	1.13068e-59	1515	354.273	1160.73	NA	533	254.417	278.583	NA	NA	0.775591	1:1:1:1:1:1	0.260353(0.282077:0.223523:0.275458)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vduc_GWHPDOBL007610	NG	0.271089	1.95074	0.138967	1.38052e-56	1506	349.968	1156.03	NA	506	243	263	NA	NA	0.661411	1:1:1:1:1:1	0.251697(0.278513:0.221996:0.254582)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vduc_GWHPDOBL036726	NG	0.297645	NA	NA	2.66666e-76	1485	345.301	1139.7	NA	555	275	280	NA	NA	NA	1:1:1:1:1:1	0.253225(0.285642:0.217413:0.256619)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.280504	2.29607	0.122167	1.08031e-60	1515	354.486	1160.51	NA	525	253.417	271.583	NA	NA	0.752116	1:1:1:1:1:1	0.283605(0.304481:0.247454:0.29888)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.295251	NA	NA	2.13994e-74	1485	343.917	1141.08	NA	549	270.5	278.5	NA	NA	NA	1:1:1:1:1:1	0.263069(0.294807:0.23167:0.262729)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.270722	1.97276	0.13723	2.03983e-57	1506	349.398	1156.6	NA	506	243.167	262.833	NA	NA	0.665601	1:1:1:1:1:1	0.251867(0.281059:0.220978:0.253564)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.298579	NA	NA	1.45799e-72	1485	344.822	1140.18	NA	551	270.167	280.833	NA	NA	NA	1:1:1:1:1:1	0.260353(0.290733:0.228615:0.261711)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.296011	NA	NA	1.01474e-73	1485	344.263	1140.74	NA	550	271	279	NA	NA	NA	1:1:1:1:1:1	0.252716(0.284114:0.218941:0.255092)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.287372	2.41077	0.119204	1.21107e-57	1446	338.374	1107.63	NA	508	243.583	264.417	NA	NA	0.784262	1:1:1:1:1:1	0.273591(0.291242:0.242363:0.287169)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.237829	1.74733	0.13611	1.56885e-49	1248	288.769	959.231	NA	391	195.5	195.5	NA	NA	0.587105	1:1:1:1:1:1	0.228955(0.258147:0.198065:0.230652)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vvin_XP_002278978.1	NG	0.263913	1.47462	0.17897	1.06659e-47	1521	349.351	1171.65	NA	486	225.333	260.667	NA	NA	0.541995	1:1:1:1:1:1	0.248303(0.282587:0.220978:0.241344)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vvin_XP_010647826.1	NG	0.170138	1.24317	0.136858	1.88911e-57	1443	334.954	1108.05	NA	372	203.333	168.667	NA	NA	0.419214	1:1:1:1:1:1	0.242702(0.273422:0.208248:0.246436)	NA	NA	NA	NA
Mdo_XP_008360056.2-Vvin_XP_002275995.1	NG	0.264933	1.54694	0.171263	2.40726e-49	1518	352.73	1165.27	NA	491	230.917	260.083	NA	NA	0.562826	1:1:1:1:1:1	0.253225(0.283096:0.224033:0.252546)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_017186658.2	NG	0.272211	1.42402	0.191156	3.37002e-45	1551	354.019	1196.98	NA	499	225.75	273.25	NA	NA	0.535114	1:1:1:1:1:1	0.271555(0.305499:0.226578:0.282587)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008367579.2	NG	0.267346	1.44971	0.184413	2.33456e-51	1689	391.685	1297.32	NA	543	251.25	291.75	NA	NA	0.541541	1:1:1:1:1:1	0.283944(0.318737:0.238798:0.294297)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008339686.4	NG	0.279566	2.102	0.133	1.33569e-57	1503	352.844	1150.16	NA	517	248.583	268.417	NA	NA	0.7074	1:1:1:1:1:1	0.257637(0.291752:0.217923:0.263238)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_008361730.3	NG	0.0476623	0.191595	0.248765	1.91362e-12	1452	333.175	1118.82	NA	108	56.3333	51.6667	NA	NA	0.0806891	1:1:1:1:1:1	0.249321(0.279532:0.208758:0.259674)	NA	NA	NA	NA
Mdo_XP_008350864.3-Mdo_XP_070672292.1	NG	0.0869907	0.260781	0.333577	5.7804e-09	1140	270.5	869.5	NA	131	59.5833	71.4167	NA	NA	0.128228	1:1:1:1:1:1	0.227427(0.247963:0.192974:0.241344)	NA	NA	NA	NA
Mdo_XP_008350864.3-Rsim_KAF7149174.1	NG	0.299931	2.35373	0.127428	5.73538e-61	1635	375.967	1259.03	NA	581	269.75	311.25	NA	NA	0.7722	1:1:1:1:1:1	0.267481(0.306517:0.227088:0.268839)	NA	NA	NA	NA
Mdo_XP_008350864.3-Rsim_KAF7134348.1	NG	0.271495	1.49777	0.181267	5.1349e-50	1632	376.429	1255.57	NA	530	244	286	NA	NA	0.554341	1:1:1:1:1:1	0.275628(0.309572:0.236253:0.281059)	NA	NA	NA	NA
Mdo_XP_008350864.3-Rsim_KAF7131711.1	NG	0.189507	1.73127	0.109462	1.86775e-78	1680	387.16	1292.84	NA	478	261.5	216.5	NA	NA	0.54481	1:1:1:1:1:1	0.300407(0.329939:0.255092:0.316191)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.186128	1.76007	0.10575	8.15142e-80	1674	385.802	1288.2	NA	474	261.667	212.333	NA	NA	0.548869	1:1:1:1:1:1	0.276307(0.303971:0.236253:0.288697)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.293774	1.47397	0.199308	1.52817e-45	1635	374.727	1260.27	NA	548	241.667	306.333	NA	NA	0.564264	1:1:1:1:1:1	0.269179(0.306517:0.228615:0.272403)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.228718	1.65611	0.138105	1.26994e-65	1683	387.349	1295.65	NA	514	258.583	255.417	NA	NA	0.557238	1:1:1:1:1:1	0.271215(0.307536:0.236762:0.269348)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vdar_KAH7851380.1	NG	0.293774	1.45516	0.201884	8.3716e-45	1635	374.727	1260.27	NA	547	240.667	306.333	NA	NA	0.559953	1:1:1:1:1:1	0.269009(0.306517:0.228615:0.271894)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vdar_KAH7854940.1	NG	0.229301	1.52515	0.150346	3.49844e-59	1608	368.313	1239.69	NA	485	240.083	244.917	NA	NA	0.526116	1:1:1:1:1:1	0.26222(0.295316:0.229633:0.261711)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vduc_GWHPDOBL004912	NG	0.187692	1.91628	0.097946	9.23014e-84	1674	386.228	1287.77	NA	481	267.167	213.833	NA	NA	0.586515	1:1:1:1:1:1	0.277155(0.30499:0.235743:0.290733)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vduc_GWHPDOBL007610	NG	0.229658	1.57474	0.145839	5.09633e-63	1683	386.831	1296.17	NA	511	254.583	256.417	NA	NA	0.538819	1:1:1:1:1:1	0.2685(0.301426:0.234216:0.269857)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vduc_GWHPDOBL036726	NG	0.291945	1.49523	0.195251	2.31234e-46	1635	375.858	1259.14	NA	548	243.5	304.5	NA	NA	0.568559	1:1:1:1:1:1	0.270027(0.308554:0.229633:0.271894)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.188681	1.98745	0.0949365	5.56475e-85	1674	386.175	1287.83	NA	484	269.167	214.833	NA	NA	0.603638	1:1:1:1:1:1	0.300407(0.327393:0.259674:0.314155)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.300146	1.45048	0.206928	1.16766e-43	1635	374.342	1260.66	NA	552	240.167	311.833	NA	NA	0.563521	1:1:1:1:1:1	0.279871(0.317719:0.24389:0.278004)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.228493	1.62672	0.140463	8.40227e-65	1683	386.259	1296.74	NA	512	256.583	255.417	NA	NA	0.549394	1:1:1:1:1:1	0.268669(0.303971:0.233198:0.268839)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.308164	1.44854	0.212741	1.84261e-42	1635	375.286	1259.71	NA	559	240.667	318.333	NA	NA	0.569917	1:1:1:1:1:1	0.277155(0.313646:0.240835:0.276986)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.300839	1.45563	0.206672	1.16036e-43	1635	374.688	1260.31	NA	553	240.667	312.333	NA	NA	0.56548	1:1:1:1:1:1	0.269518(0.307026:0.231161:0.270367)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.192419	1.97502	0.0974267	6.87744e-80	1605	371.582	1233.42	NA	468	258.667	209.333	NA	NA	0.605118	1:1:1:1:1:1	0.290394(0.314155:0.254582:0.302444)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.211514	1.71924	0.123027	2.66289e-57	1344	306.771	1037.23	NA	398	206.833	191.167	NA	NA	0.555657	1:1:1:1:1:1	0.245757(0.281059:0.210285:0.245927)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vvin_XP_002278978.1	NG	0.163673	1.29115	0.126766	2.79642e-70	1701	387.911	1313.09	NA	432	238.917	193.083	NA	NA	0.420793	1:1:1:1:1:1	0.265105(0.305499:0.233198:0.256619)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vvin_XP_010647826.1	NG	0.257681	1.66881	0.15441	1.03411e-55	1566	360.387	1205.61	NA	504	241.083	262.917	NA	NA	0.582428	1:1:1:1:1:1	0.259504(0.296334:0.220468:0.261711)	NA	NA	NA	NA
Mdo_XP_008350864.3-Vvin_XP_002275995.1	NG	0.275345	1.62737	0.169196	2.34111e-55	1695	390.355	1304.64	NA	560	259.333	300.667	NA	NA	0.586714	1:1:1:1:1:1	0.270027(0.306008:0.236253:0.267821)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_008367579.2	NG	NA	NA	NA	NA	1653	386.276	1266.72	NA	0	NA	NA	NA	NA	NA	1:1:1:1:1:1	0.277495(0.312627:0.233198:0.28666)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_008339686.4	NG	0.2946	3.2564	0.0904682	4.58071e-59	1380	325.795	1054.21	NA	498	241.167	256.833	NA	NA	0.993831	1:1:1:1:1:1	0.251188(0.285642:0.212322:0.255601)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_008361730.3	NG	0.283562	1.34057	0.211523	9.30694e-35	1311	299.86	1011.14	NA	426	187.25	238.75	NA	NA	0.525328	1:1:1:1:1:1	0.242872(0.273422:0.203157:0.252037)	NA	NA	NA	NA
Mdo_XP_017186658.2-Mdo_XP_070672292.1	NG	0.290598	1.17302	0.247734	4.15448e-23	999	236.637	762.363	NA	324	140.333	183.667	NA	NA	0.499621	1:1:1:1:1:1	0.220978(0.241853:0.187373:0.233707)	NA	NA	NA	NA
Mdo_XP_017186658.2-Rsim_KAF7149174.1	NG	0.387321	1.73805	0.222848	2.96756e-36	1536	354.236	1181.76	NA	597	239.5	357.5	NA	NA	0.69883	1:1:1:1:1:1	0.261032(0.300407:0.221487:0.261202)	NA	NA	NA	NA
Mdo_XP_017186658.2-Rsim_KAF7134348.1	NG	0.21701	1.25725	0.172607	1.38226e-49	1533	353.995	1179	NA	438	215.833	222.167	NA	NA	0.45722	1:1:1:1:1:1	0.269179(0.303462:0.230652:0.273422)	NA	NA	NA	NA
Mdo_XP_017186658.2-Rsim_KAF7131711.1	NG	0.293194	1.83257	0.159991	4.89011e-53	1581	367.111	1213.89	NA	546	251.417	294.583	NA	NA	0.650639	1:1:1:1:1:1	0.293958(0.323829:0.249491:0.308554)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.304877	1.91707	0.159033	9.46695e-53	1584	367.523	1216.48	NA	559	254.25	304.75	NA	NA	0.67894	1:1:1:1:1:1	0.269857(0.297862:0.230652:0.281059)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.232849	1.49947	0.155287	3.79188e-55	1536	353.676	1182.32	NA	466	229.333	236.667	NA	NA	0.5245	1:1:1:1:1:1	0.262729(0.300407:0.223014:0.264766)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.309156	1.76619	0.175041	1.79252e-48	1581	365.338	1215.66	NA	556	248	308	NA	NA	0.645847	1:1:1:1:1:1	0.264766(0.301426:0.231161:0.261711)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vdar_KAH7851380.1	NG	0.232849	1.47888	0.157449	3.95921e-54	1536	353.676	1182.32	NA	465	228.333	236.667	NA	NA	0.519758	1:1:1:1:1:1	0.262559(0.300407:0.223014:0.264257)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vdar_KAH7854940.1	NG	0.313191	1.63151	0.191964	8.05054e-43	1506	345.957	1160.04	NA	527	230	297	NA	NA	0.616033	1:1:1:1:1:1	0.255771(0.289206:0.224033:0.254073)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vduc_GWHPDOBL004912	NG	0.309357	2.12457	0.145609	3.92647e-55	1584	367.99	1216.01	NA	568	259.75	308.25	NA	NA	0.731061	1:1:1:1:1:1	0.270706(0.29888:0.230143:0.283096)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vduc_GWHPDOBL007610	NG	0.311492	1.74693	0.178308	7.13809e-48	1581	364.859	1216.14	NA	557	247	310	NA	NA	0.64276	1:1:1:1:1:1	0.26205(0.295316:0.228615:0.26222)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vduc_GWHPDOBL036726	NG	0.231389	1.49409	0.154869	5.38867e-55	1536	354.847	1181.15	NA	465	229.833	235.167	NA	NA	0.5231	1:1:1:1:1:1	0.263578(0.302444:0.224033:0.264257)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.307467	1.87422	0.16405	1.0101e-51	1584	367.897	1216.1	NA	560	253.25	306.75	NA	NA	0.671358	1:1:1:1:1:1	0.293958(0.321283:0.254073:0.306517)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.233215	1.53624	0.151809	1.49469e-55	1536	353.597	1182.4	NA	468	231	237	NA	NA	0.53318	1:1:1:1:1:1	0.273422(0.311609:0.238289:0.270367)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.307574	1.67734	0.18337	6.28858e-47	1581	364.248	1216.75	NA	551	244	307	NA	NA	0.623156	1:1:1:1:1:1	0.26222(0.297862:0.227597:0.261202)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.235658	1.48616	0.158568	2.14473e-54	1536	354.155	1181.84	NA	468	229	239	NA	NA	0.523987	1:1:1:1:1:1	0.270706(0.307536:0.235234:0.269348)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.232758	1.53978	0.151164	4.34858e-56	1536	354.116	1181.88	NA	468	231.5	236.5	NA	NA	0.534083	1:1:1:1:1:1	0.263069(0.300916:0.22556:0.262729)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.319568	1.76932	0.180616	1.67076e-45	1515	352.785	1162.22	NA	542	239.583	302.417	NA	NA	0.657159	1:1:1:1:1:1	0.283944(0.308045:0.248982:0.294807)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.28581	1.61627	0.176833	9.11625e-39	1248	283.025	964.975	NA	417	187.667	229.333	NA	NA	0.587535	1:1:1:1:1:1	0.239308(0.274949:0.204684:0.238289)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vvin_XP_002278978.1	NG	0.275512	1.50844	0.182646	1.36335e-48	1599	365.846	1233.15	NA	522	237.667	284.333	NA	NA	0.557603	1:1:1:1:1:1	0.258656(0.299389:0.227597:0.248982)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vvin_XP_010647826.1	NG	0.264644	1.60245	0.165149	2.29431e-49	1458	337.26	1120.74	NA	473	223.083	249.917	NA	NA	0.574101	1:1:1:1:1:1	0.253055(0.290224:0.214868:0.254073)	NA	NA	NA	NA
Mdo_XP_017186658.2-Vvin_XP_002275995.1	NG	0.213817	1.10924	0.192759	1.96134e-46	1617	374.432	1242.57	NA	448	216.833	231.167	NA	NA	0.421161	1:1:1:1:1:1	0.263578(0.299898:0.230652:0.260183)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_008339686.4	NG	0.295816	2.43308	0.121581	4.24511e-60	1518	360.968	1157.03	NA	543	260.167	282.833	NA	NA	0.80404	1:1:1:1:1:1	0.263578(0.29888:0.224542:0.267312)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_008361730.3	NG	0.281067	1.39667	0.20124	1.05787e-40	1449	336.619	1112.38	NA	474	213.25	260.75	NA	NA	0.540235	1:1:1:1:1:1	0.255261(0.28666:0.215377:0.263747)	NA	NA	NA	NA
Mdo_XP_008367579.2-Mdo_XP_070672292.1	NG	0.28652	1.25059	0.229108	7.51246e-29	1137	273.37	863.63	NA	372	166.333	205.667	NA	NA	0.518312	1:1:1:1:1:1	0.233367(0.255092:0.199593:0.245418)	NA	NA	NA	NA
Mdo_XP_008367579.2-Rsim_KAF7149174.1	NG	0.376169	1.55656	0.241667	7.16826e-37	1674	391.083	1282.92	NA	636	256.5	379.5	NA	NA	0.651933	1:1:1:1:1:1	0.273422(0.313646:0.233707:0.272912)	NA	NA	NA	NA
Mdo_XP_008367579.2-Rsim_KAF7134348.1	NG	0.210576	1.25692	0.167534	7.41618e-56	1671	390.119	1280.88	NA	473	237.833	235.167	NA	NA	0.454859	1:1:1:1:1:1	0.281568(0.316701:0.242872:0.285132)	NA	NA	NA	NA
Mdo_XP_008367579.2-Rsim_KAF7131711.1	NG	0.29476	1.70384	0.172997	1.74503e-54	1716	402.758	1313.24	NA	591	270.917	320.083	NA	NA	0.625482	1:1:1:1:1:1	0.306348(0.337067:0.261711:0.320265)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.30485	1.93045	0.157916	7.35723e-58	1719	403.301	1315.7	NA	609	279.417	329.583	NA	NA	0.686239	1:1:1:1:1:1	0.282247(0.3111:0.242872:0.29277)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.227547	1.4528	0.156627	2.24246e-59	1674	389.206	1284.79	NA	502	249.833	252.167	NA	NA	0.512419	1:1:1:1:1:1	0.275119(0.313646:0.235234:0.276477)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.303893	1.55967	0.194845	5.75849e-49	1719	402.279	1316.72	NA	593	264	329	NA	NA	0.59777	1:1:1:1:1:1	0.277155(0.314664:0.243381:0.273422)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vdar_KAH7851380.1	NG	0.227547	1.43518	0.158549	7.55938e-59	1674	389.206	1284.79	NA	501	248.833	252.167	NA	NA	0.508323	1:1:1:1:1:1	0.274949(0.313646:0.235234:0.275967)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vdar_KAH7854940.1	NG	0.307348	1.45665	0.210996	3.10563e-43	1644	382.904	1261.1	NA	564	246	318	NA	NA	0.575032	1:1:1:1:1:1	0.26816(0.302444:0.236253:0.265784)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vduc_GWHPDOBL004912	NG	0.308991	2.08011	0.148546	2.65102e-59	1719	403.769	1315.23	NA	617	283.917	333.083	NA	NA	0.725001	1:1:1:1:1:1	0.283096(0.312118:0.242363:0.294807)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vduc_GWHPDOBL007610	NG	0.306026	1.56647	0.195361	1.20848e-48	1719	401.761	1317.24	NA	595	264	331	NA	NA	0.600614	1:1:1:1:1:1	0.27444(0.308554:0.240835:0.273931)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vduc_GWHPDOBL036726	NG	0.226199	1.48504	0.152319	2.32374e-61	1674	390.335	1283.66	NA	503	252.333	250.667	NA	NA	0.519729	1:1:1:1:1:1	0.275967(0.315682:0.236253:0.275967)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmac_vmacro10544-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.307244	1.89057	0.162514	9.48364e-57	1719	403.677	1315.32	NA	610	278.417	331.583	NA	NA	0.679062	1:1:1:1:1:1	0.306348(0.334521:0.266293:0.318228)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmac_vmacro17665-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.226836	1.4836	0.152896	5.9713e-61	1674	389.166	1284.83	NA	503	251.5	251.5	NA	NA	0.519004	1:1:1:1:1:1	0.285811(0.324847:0.250509:0.282077)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmac_vmacro06484-RA_Vaccinium_macrocarpon_Stevens_v1	NG	0.302448	1.5154	0.199583	1.04642e-47	1719	401.192	1317.81	NA	589	261	328	NA	NA	0.585535	1:1:1:1:1:1	0.27461(0.3111:0.239817:0.272912)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmic_vmicro25044-RA_Vaccinium_microcarpum_v1	NG	0.230201	1.43672	0.160227	1.70211e-58	1674	390.11	1283.89	NA	504	249.5	254.5	NA	NA	0.511369	1:1:1:1:1:1	0.283096(0.320774:0.247454:0.281059)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmic_vmicro07721-RA_Vaccinium_microcarpum_v1	NG	0.226417	1.48666	0.152298	8.29597e-61	1674	389.684	1284.32	NA	503	252	251	NA	NA	0.519785	1:1:1:1:1:1	0.275458(0.314155:0.23778:0.27444)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmic_vmicro21395-RA_Vaccinium_microcarpum_v1	NG	0.318373	1.79341	0.177524	1.63631e-50	1650	388.561	1261.44	NA	592	264.75	327.25	NA	NA	0.66573	1:1:1:1:1:1	0.296334(0.321283:0.261202:0.306517)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vmic_vmicro08677-RA_Vaccinium_microcarpum_v1	NG	0.280949	1.45123	0.193594	2.84747e-40	1383	318.955	1064.04	NA	454	204.667	249.333	NA	NA	0.550845	1:1:1:1:1:1	0.251697(0.288187:0.216904:0.25)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vvin_XP_002278978.1	NG	0.271318	1.48548	0.182647	4.88702e-53	1737	402.415	1334.59	NA	564	260.167	303.833	NA	NA	0.552605	1:1:1:1:1:1	0.271045(0.312627:0.239817:0.260692)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vvin_XP_010647826.1	NG	0.264116	1.66501	0.158628	1.97812e-55	1596	373.822	1222.18	NA	522	249.917	272.083	NA	NA	0.59224	1:1:1:1:1:1	0.265445(0.303462:0.227088:0.265784)	NA	NA	NA	NA
Mdo_XP_008367579.2-Vvin_XP_002275995.1	NG	0.207921	1.1005	0.188933	2.0441e-51	1755	410.388	1344.61	NA	481	236.833	244.167	NA	NA	0.416642	1:1:1:1:1:1	0.275967(0.313136:0.242872:0.271894)	NA	NA	NA	NA
Mdo_XP_008339686.4-Mdo_XP_008361730.3	NG	0.257949	2.22247	0.116064	9.02934e-54	1269	296.187	972.813	NA	423	210.667	212.333	NA	NA	0.716471	1:1:1:1:1:1	0.228955(0.259674:0.194501:0.232688)	NA	NA	NA	NA
Mdo_XP_008339686.4-Mdo_XP_070672292.1	NG	0.296804	2.18654	0.135741	2.2831e-40	1074	253.631	820.369	NA	381	179.917	201.083	NA	NA	0.743077	1:1:1:1:1:1	0.20706(0.228106:0.178717:0.214358)	NA	NA	NA	NA
Mdo_XP_008339686.4-Rsim_KAF7149174.1	NG	0.364879	1.92181	0.189862	9.2511e-41	1470	345.415	1124.58	NA	564	239.083	324.917	NA	NA	0.730722	1:1:1:1:1:1	0.247115(0.28666:0.212831:0.241853)	NA	NA	NA	NA
Mdo_XP_008339686.4-Rsim_KAF7134348.1	NG	0.291401	NA	NA	4.93049e-76	1464	346.505	1117.5	NA	543	273.167	269.833	NA	NA	NA	1:1:1:1:1:1	0.255261(0.289715:0.221996:0.254073)	NA	NA	NA	NA
Mdo_XP_008339686.4-Rsim_KAF7131711.1	NG	0.299453	3.13021	0.0956656	2.54604e-63	1515	357.956	1157.04	NA	550	264.333	285.667	NA	NA	0.968289	1:1:1:1:1:1	0.280041(0.310081:0.240835:0.289206)	NA	NA	NA	NA
Mdo_XP_008339686.4-Vcor_VaccDscaff20-snap-gene-123.32-mRNA-1	NG	0.298041	3.20842	0.0928933	3.60457e-64	1518	359.881	1158.12	NA	551	266.167	284.833	NA	NA	0.988021	1:1:1:1:1:1	0.25594(0.284114:0.221996:0.261711)	NA	NA	NA	NA
Mdo_XP_008339686.4-Vcor_VaccDscaff13-snap-gene-205.30-mRNA-1	NG	0.296783	NA	NA	4.04924e-77	1467	345.004	1122	NA	551	276	275	NA	NA	NA	1:1:1:1:1:1	0.248812(0.28666:0.214358:0.245418)	NA	NA	NA	NA
Mdo_XP_008339686.4-Vcor_VaccDscaff33-augustus-gene-295.32-mRNA-1	NG	0.271258	1.90505	0.142389	1.35153e-56	1503	353.789	1149.21	NA	506	244.417	261.583	NA	NA	0.655834	1:1:1:1:1:1	0.250849(0.287678:0.222505:0.242363)	NA	NA	NA	NA
Mdo_XP_008339686.4-Vdar_KAH7851380.1	NG	0.296783	NA	NA	9.25275e-78	1467	345.004	1122	NA	552	277	275	NA	NA	NA	1:1:1:1:1:1	0.248642(0.28666:0.214358:0.244908)	NA	NA	NA	NA
